Timestamp,Open,High,Low,Close,Volume
2024-09-16 08:56:54,419.0136913511503,419.0136913511503,419.0136913511503,428.4240778684946,0
2024-09-16 09:17:33,419.0136913511503,419.0136913511503,418.0553591463944,418.0553591463944,2702416
2024-09-16 09:38:12,418.0278668442042,418.61012976917874,418.61012976917874,418.61012976917874,6820828
2024-09-16 09:58:51,418.6314362919586,418.6314362919586,417.1096524423858,417.1096524423858,6529885
2024-09-16 10:19:30,417.10028123754336,417.5419515248345,417.5419515248345,417.5419515248345,6539948
2024-09-16 10:40:09,417.552035204662,418.0629662219442,418.0629662219442,418.0629662219442,6613258
2024-09-16 11:00:48,418.0121196673334,418.0121196673334,417.3492908355714,417.3492908355714,6800299
2024-09-16 11:21:27,417.3773238673588,417.7230432964441,417.7230432964441,417.7230432964441,6877011
2024-09-16 11:42:06,417.7000500133362,417.93525825598925,417.93525825598925,417.93525825598925,6726438
2024-09-16 12:02:45,417.9730993948148,417.9730993948148,416.62864268323744,416.62864268323744,6715318
2024-09-16 12:23:24,416.5945090194343,418.3226672472046,418.3226672472046,418.3226672472046,6572897
2024-09-16 12:44:03,418.31836110897007,418.31836110897007,415.3268236851834,415.3268236851834,6613122
2024-09-16 13:04:42,415.3579960612501,415.3579960612501,415.0347688090132,415.0347688090132,6743632
2024-09-16 13:25:21,415.0919527435914,415.0919527435914,414.7925014188243,414.7925014188243,6637457
2024-09-16 13:46:00,414.7430360404624,415.7123000604966,415.7123000604966,415.7123000604966,7003905
2024-09-16 14:06:39,415.8179279829349,415.8179279829349,415.6147917428814,415.6147917428814,6642768
2024-09-16 14:27:18,415.66708711407256,415.66708711407256,415.2133797630003,415.2133797630003,6726583
2024-09-16 14:47:57,415.2493978098954,415.4079405190377,415.4079405190377,415.4079405190377,6798340
2024-09-16 15:08:36,415.4250887364736,415.8059171830096,415.8059171830096,415.8059171830096,6765454
2024-09-16 15:29:15,415.75891306599135,415.75891306599135,414.7265508340648,414.7265508340648,6948412
2024-09-16 15:49:54,414.6823560605295,416.8862898036765,416.8862898036765,416.8862898036765,3278118
2024-09-16 16:10:33,416.8549454436571,416.8549454436571,416.77825308363225,416.77825308363225,69901
2024-09-16 16:31:12,416.841867011205,417.6736896065335,417.6736896065335,417.6736896065335,71657
2024-09-16 16:51:51,417.522046369477,417.522046369477,417.1608676406019,417.1608676406019,61590
2024-09-16 17:12:30,417.0906414295743,417.0906414295743,415.6607996308477,415.6607996308477,74176
2024-09-16 17:33:09,415.6192813758482,416.33686560288015,416.33686560288015,416.33686560288015,59835
2024-09-16 17:53:48,416.3438262440816,416.3438262440816,414.8589967138974,414.8589967138974,66091
2024-09-16 18:14:27,414.9246805590159,415.0856985984421,415.0856985984421,415.0856985984421,71954
2024-09-16 18:35:06,415.3096067880026,415.3096067880026,413.4745021973876,413.4745021973876,70500
2024-09-16 18:55:45,413.3528449804431,414.9157140020542,414.9157140020542,414.9157140020542,84064
2024-09-16 19:16:24,415.1894790766616,415.4175075753084,415.4175075753084,415.4175075753084,70433
2024-09-16 19:37:03,415.29243281839433,416.9920586154569,416.9920586154569,416.9920586154569,52314
2024-09-16 19:57:42,417.35942511966215,417.35942511966215,415.962475424079,415.962475424079,73923
2024-09-16 20:18:21,415.6992573142221,416.7213950919942,416.7213950919942,416.7213950919942,55145
2024-09-16 20:39:00,416.6829683214262,416.9145094459314,416.9145094459314,416.9145094459314,71401
2024-09-16 20:59:39,416.8915140817754,416.8915140817754,416.8739831924321,416.8739831924321,1203
2024-09-16 21:20:18,416.8711605675353,416.8711605675353,416.8711605675353,416.8739831924321,0
2024-09-16 21:40:57,416.8711605675353,416.8711605675353,416.8711605675353,416.8739831924321,0
2024-09-16 22:01:36,416.8711605675353,416.8711605675353,416.8711605675353,416.8739831924321,0
2024-09-16 22:22:15,416.8711605675353,416.8711605675353,416.8711605675353,416.8739831924321,0
2024-09-16 22:42:54,416.8711605675353,416.8711605675353,416.8711605675353,416.8739831924321,0
2024-09-16 23:03:33,416.8711605675353,416.8711605675353,416.8711605675353,416.8739831924321,0
2024-09-16 23:24:12,416.8711605675353,416.8711605675353,416.8711605675353,416.8739831924321,0
2024-09-16 23:44:51,416.8711605675353,416.8711605675353,416.8711605675353,416.8739831924321,0
2024-09-17 00:05:30,416.8711605675353,416.8711605675353,416.8711605675353,416.8739831924321,0
2024-09-17 00:26:09,416.8711605675353,416.8711605675353,416.8711605675353,416.8739831924321,0
2024-09-17 00:46:48,416.8711605675353,416.8711605675353,416.8711605675353,416.8739831924321,0
2024-09-17 01:07:27,416.8711605675353,416.8711605675353,416.8711605675353,416.8739831924321,0
2024-09-17 01:28:06,416.8711605675353,416.8711605675353,416.8711605675353,416.8739831924321,0
2024-09-17 01:48:45,416.8711605675353,416.8711605675353,416.8711605675353,416.8739831924321,0
2024-09-17 02:09:24,416.8711605675353,416.8711605675353,416.8711605675353,416.8739831924321,0
2024-09-17 02:30:03,416.8711605675353,416.8711605675353,416.8711605675353,416.8739831924321,0
2024-09-17 02:50:42,416.8711605675353,416.8711605675353,416.8711605675353,416.8739831924321,0
2024-09-17 03:11:21,416.8711605675353,416.8711605675353,416.8711605675353,416.8739831924321,0
2024-09-17 03:32:00,416.8711605675353,416.8711605675353,416.8711605675353,416.8739831924321,0
2024-09-17 03:52:39,416.8711605675353,416.8711605675353,416.8711605675353,416.8739831924321,0
2024-09-17 04:13:18,416.8711605675353,416.8711605675353,416.8711605675353,416.8739831924321,0
2024-09-17 04:33:57,416.8711605675353,416.8711605675353,416.8711605675353,416.8739831924321,0
2024-09-17 04:54:36,416.8711605675353,416.8711605675353,416.8711605675353,416.8739831924321,0
2024-09-17 05:15:15,416.8711605675353,416.8711605675353,416.8711605675353,416.8739831924321,0
2024-09-17 05:35:54,416.8711605675353,416.8711605675353,416.8711605675353,416.8739831924321,0
2024-09-17 05:56:33,416.8711605675353,416.8711605675353,416.8711605675353,416.8739831924321,0
2024-09-17 06:17:12,416.8711605675353,416.8711605675353,416.8711605675353,416.8739831924321,0
2024-09-17 06:37:51,416.8711605675353,416.8711605675353,416.8711605675353,416.8739831924321,0
2024-09-17 06:58:30,416.8711605675353,416.8711605675353,416.8711605675353,416.8739831924321,0
2024-09-17 07:19:09,416.8711605675353,416.8711605675353,416.8711605675353,416.8739831924321,0
2024-09-17 07:39:48,416.8711605675353,416.8711605675353,416.8711605675353,416.8739831924321,0
2024-09-17 08:00:27,416.8711605675353,416.8711605675353,416.8711605675353,416.8739831924321,0
2024-09-17 08:21:06,416.8711605675353,416.8711605675353,416.8711605675353,416.8739831924321,0
2024-09-17 08:41:45,416.8711605675353,416.8711605675353,416.8711605675353,416.8739831924321,0
2024-09-17 09:02:24,416.8711605675353,416.8711605675353,416.8711605675353,416.8739831924321,0
2024-09-17 09:23:03,416.8711605675353,416.8711605675353,415.0928033492444,415.0928033492444,4373226
2024-09-17 09:43:42,415.1325906236653,415.1325906236653,414.251199211039,414.251199211039,6927185
2024-09-17 10:04:21,414.3283865431538,414.6552703176436,414.6552703176436,414.6552703176436,6552526
2024-09-17 10:25:00,414.6584309659958,416.1494114714255,416.1494114714255,416.1494114714255,6668057
2024-09-17 10:45:39,416.2145889819959,416.2145889819959,413.68287306200745,413.68287306200745,6610529
2024-09-17 11:06:18,413.64773263138176,416.91702079541454,416.91702079541454,416.91702079541454,6506929
2024-09-17 11:26:57,416.9522624197324,416.9522624197324,413.7621149795997,413.7621149795997,6639967
2024-09-17 11:47:36,413.8977310460701,413.8977310460701,410.3768323594115,410.3768323594115,6611952
2024-09-17 12:08:15,410.3338702287077,410.3338702287077,407.2299580426426,407.2299580426426,6667631
2024-09-17 12:28:54,407.1928035754146,407.1928035754146,406.979962635045,406.979962635045,6627318
2024-09-17 12:49:33,407.0083168634916,407.0083168634916,404.6176757024235,404.6176757024235,6593600
2024-09-17 13:10:12,404.68581411363584,404.68581411363584,400.8735870660668,400.8735870660668,6592994
2024-09-17 13:30:51,400.88381652171086,401.6338176251979,401.6338176251979,401.6338176251979,6716372
2024-09-17 13:51:30,401.70196921395205,402.6076853731067,402.6076853731067,402.6076853731067,6708935
2024-09-17 14:12:09,402.59359974442106,405.7129599949282,405.7129599949282,405.7129599949282,6619129
2024-09-17 14:32:48,405.75955729143857,409.2328298979021,409.2328298979021,409.2328298979021,6888619
2024-09-17 14:53:27,409.24333914969645,409.24333914969645,407.0989611155371,407.0989611155371,6793139
2024-09-17 15:14:06,407.13114255267664,408.2450337007265,408.2450337007265,408.2450337007265,6804183
2024-09-17 15:34:45,408.2372570732818,408.3892097380104,408.3892097380104,408.3892097380104,6767958
2024-09-17 15:55:24,408.4512601255888,415.04891287441785,415.04891287441785,415.04891287441785,1461640
2024-09-17 16:16:03,415.0139351591391,415.652274617889,415.652274617889,415.652274617889,74948
2024-09-17 16:36:42,415.5127164188308,415.5127164188308,411.2974429400014,411.2974429400014,72722
2024-09-17 16:57:21,411.3828337536061,411.3828337536061,408.4493804206807,408.4493804206807,82541
2024-09-17 17:18:00,408.4941426988429,408.4941426988429,405.1196333866041,405.1196333866041,69005
2024-09-17 17:38:39,405.1824574083641,406.21632811659,406.21632811659,406.21632811659,60083
2024-09-17 17:59:18,406.3166593560743,406.3166593560743,402.84120495616907,402.84120495616907,80084
2024-09-17 18:19:57,402.9513559958358,402.9513559958358,400.9666995122904,400.9666995122904,64332
2024-09-17 18:40:36,400.99437671616965,402.34043998807175,402.34043998807175,402.34043998807175,77232
2024-09-17 19:01:15,402.02283428731135,405.1098035636413,405.1098035636413,405.1098035636413,69852
2024-09-17 19:21:54,405.1291057266296,407.73317222804354,407.73317222804354,407.73317222804354,63426
2024-09-17 19:42:33,407.785785254024,407.785785254024,407.7055415831271,407.7055415831271,51823
2024-09-17 20:03:12,407.6020028233719,407.6020028233719,407.5805172375941,407.5805172375941,71918
2024-09-17 20:23:51,407.4821139769796,409.3429674057874,409.3429674057874,409.3429674057874,62651
2024-09-17 20:44:30,409.4464629230091,409.4464629230091,407.7182175164222,407.7182175164222,67502
2024-09-17 21:05:09,407.5568542817845,407.5568542817845,407.5568542817845,407.7182175164222,0
2024-09-17 21:25:48,407.5568542817845,407.5568542817845,407.5568542817845,407.7182175164222,0
2024-09-17 21:46:27,407.5568542817845,407.5568542817845,407.5568542817845,407.7182175164222,0
2024-09-17 22:07:06,407.5568542817845,407.5568542817845,407.5568542817845,407.7182175164222,0
2024-09-17 22:27:45,407.5568542817845,407.5568542817845,407.5568542817845,407.7182175164222,0
2024-09-17 22:48:24,407.5568542817845,407.5568542817845,407.5568542817845,407.7182175164222,0
2024-09-17 23:09:03,407.5568542817845,407.5568542817845,407.5568542817845,407.7182175164222,0
2024-09-17 23:29:42,407.5568542817845,407.5568542817845,407.5568542817845,407.7182175164222,0
2024-09-17 23:50:21,407.5568542817845,407.5568542817845,407.5568542817845,407.7182175164222,0
